testName,graphID,strength,criteria,noOfNodes,noOfEdges,entitySetGenerationTime,noOfEntities,testSuiteSize,testSuiteGenerationTime,totalPathLength,averagePathLength
Test-24-6,4,2,t+_cover,11,18,7.60555267334E-05,69,4.3333333333,5.5180740356,61,14.0769230769
Test-24-7,0,2,t+_cover,240,579,0.0374381542,56647,94.6666666667,1944.71917566,27808,293.7464788731
Test-24-7,1,2,t+_cover,52,95,0.0015239716,2403,9.6666666667,13.8735059897,770.666666667,79.724137931
Test-24-7,2,2,t+_cover,39,63,0.0009160042,1444,7.3333333333,8.8323503335,514.333333333,70.1363636364
Test-24-7,3,2,t+_cover,10,10,6.29425048828E-05,41,2.3333333333,5.1637740135,24,10.2857142857
Test-24-7,4,2,t+_cover,88,186,0.0044980049,7569,38,67.7966449261,4438.66666667,116.8070175439
Test-24-7,5,2,t+_cover,53,97,0.00122118,1954,12.6666666667,28.7753940423,819.666666667,64.7105263156
Test-24-7,6,2,t+_cover,11,18,8.39233398438E-05,69,3.6666666667,4.2049402396,49.6666666667,13.5454545455
Test-25-2,0,2,t+_cover,13,15,0.0001170635,84,2.6666666667,5.5240159829,37.6666666667,14.125
Test-25-2,1,2,t+_cover,36,54,0.0008199215,1225,5.3333333333,5.0303823153,392.666666667,73.6250000001
Test-25-2,2,2,t+_cover,227,546,0.0363521576,50628,76.6666666667,1689.71628968,21392.6666667,279.034782609
Test-25-2,3,2,t+_cover,77,175,0.0029511452,4771,17,35.7830060323,1842.33333333,108.3725490194
Test-25-2,4,2,t+_cover,10,17,6.79492950439E-05,60,3.6666666667,4.2431983948,50.6666666667,13.8181818182
Test-26-1,0,2,t+_cover,149,327,0.0132730007,19934,53.3333333333,301.184005022,10062.3333333,188.6687499995
Test-26-1,1,2,t+_cover,36,54,0.0009260178,1225,7.3333333333,8.8234372934,534,72.8181818182
Test-26-1,2,2,t+_cover,265,682,0.0481309891,69172,276,7140.14258997,84866,307.4855072464
Test-26-1,3,2,t+_cover,125,300,0.0096409321,15376,43.6666666667,214.01324439,7818.66666667,179.0534351144
Test-26-1,4,2,t+_cover,122,289,0.009157896,14641,37.6666666667,135.682911396,6764,179.5752212388
Test-26-1,5,2,t+_cover,12,19,0.0001349449,79,3.3333333333,5.1210232576,51.6666666667,15.5
Test-3-1,0,2,t+_cover,127,274,0.0115408897,15876,24,78.4832163652,5009.33333333,208.7222222221
Test-3-1,1,2,t+_cover,48,76,0.0014669895,2209,13.3333333333,15.4237546126,1095.66666667,82.1750000005
Test-3-1,2,2,t+_cover,242,617,0.0402839184,57603,226.666666667,3288.96472796,59848,264.0352941173
Test-3-1,3,2,t+_cover,27,38,0.0005431175,676,5.3333333333,4.9952193101,291,54.5625
Test-5-1,0,2,t+_cover,84,134,0.0035250187,3590,21.3333333333,57.6865636508,1726.33333333,80.921875
Test-5-1,1,2,t+_cover,19,33,0.0001850128,222,5.6666666667,9.4385100206,141,24.8823529412
Test-5-1,2,2,t+_cover,13,14,8.39233398438E-05,81,2,6.4984479745,36,18
Test-5-1,3,2,t+_cover,190,441,0.0224051476,35347,195.666666667,1757.49591899,39316,200.9335604767
Test-5-1,4,2,t+_cover,84,151,0.0033500195,5204,17.3333333333,42.3244802952,1795.66666667,103.5961538465
Test-5-2,0,2,t+_cover,19,24,0.0001780987,162,4.6666666667,10.5212263266,89.6666666667,19.2142857143
Test-5-2,1,2,t+_cover,19,33,0.0001840591,222,4,8.3806117376,109.333333333,27.3333333333
Test-5-2,2,2,t+_cover,13,14,9.29832458496E-05,81,2.6666666667,7.9175245762,44,16.5
Test-5-2,3,2,t+_cover,61,104,0.0018129349,2402,15,33.0782130559,995,66.3333333333
Test-5-2,4,2,t+_cover,165,369,0.0175070763,26572,90.6666666667,692.76668191,17696.3333333,195.1801470584
Test-5-2,5,2,t+_cover,85,159,0.0055859089,5347,13,30.6348673503,1355.33333333,104.2564102562
Test-6-1,0,2,t+_cover,53,94,0.0033500195,2365,13,20.016209046,957.666666667,73.6666666667
Test-6-1,1,2,t+_cover,20,25,0.0002748966,361,2.6666666667,2.8116850853,103.666666667,38.8750000001
Test-6-1,2,2,t+_cover,284,726,0.0570688248,79527,291.333333333,9679.21092669,90347.3333333,310.1167048057
Test-6-1,3,2,t+_cover,127,257,0.0127189159,14679,32.6666666667,101.040501674,5583.66666667,170.9285714285
Test-6-1,4,2,t+_cover,13,20,0.0001299381,90,4.6666666667,6.7891379992,78.6666666667,16.8571428571
Test-7-1,0,2,t+_cover,132,295,0.0124680996,16269,46.6666666667,200.005186876,8171.33333333,175.0999999998
Test-7-1,1,2,t+_cover,19,23,0.0002977848,324,3.6666666667,3.3967184226,142.333333333,38.8181818181
Test-7-1,2,2,t+_cover,309,864,0.0725719929,94252,382.333333333,29048.3731136,123139.666667,322.0741063656
Test-7-1,3,2,t+_cover,152,373,0.0138719082,21916,46,316.21012942,9730.66666667,211.5362318841
Test-7-1,4,2,t+_cover,14,23,0.0001728535,120,6,5.7751839956,99,16.5
Test-7-2,0,2,t+_cover,124,272,0.0139119625,14643,40,157.416088343,6769,169.225
Test-7-2,1,2,t+_cover,117,265,0.0083971024,13456,27,103.163927634,4584.33333333,169.7901234567
Test-7-2,2,2,t+_cover,22,30,0.0003459454,441,7.6666666667,8.4501070182,291.333333333,37.9999999999
Test-7-2,3,2,t+_cover,18,21,0.0002260208,289,5.6666666667,5.7151509921,187,33
Test-7-2,4,2,t+_cover,138,360,0.0115230083,18769,56.6666666667,537.481072585,12138.6666667,214.2117647063
Test-7-2,5,2,t+_cover,126,270,0.0121910572,14786,25,71.7369149526,4393.33333333,175.7333333332
Test-7-2,6,2,t+_cover,10,17,0.000109911,60,3.3333333333,3.2382053534,44.6666666667,13.4
Test-7-3,0,2,t+_cover,144,317,0.0125567913,19070,45.6666666667,181.950908025,8177.33333333,179.0656934305
Test-7-3,1,2,t+_cover,19,23,0.0002667904,324,4.6666666667,4.8059531053,173,37.0714285714
Test-7-3,2,2,t+_cover,282,790,0.0519249439,78403,145.666666667,7162.54235808,51118.6666667,350.9290617843
Test-7-3,3,2,t+_cover,143,379,0.0124208927,20164,34.3333333333,283.569895983,8152.66666667,237.4563106799
Test-7-3,4,2,t+_cover,11,18,0.0001149178,69,4,4.6578343709,55.3333333333,13.8333333333
Test-7-4,0,2,t+_cover,127,283,0.0119609833,15378,38.3333333333,122.003100951,6814.66666667,177.7739130437
Test-7-4,1,2,t+_cover,54,102,0.0014181137,2179,17.3333333333,27.9658853213,1230,70.9615384617
Test-7-4,2,2,t+_cover,19,23,0.0002720356,324,4,4.1285212835,156.333333333,39.0833333333
Test-7-4,3,2,t+_cover,273,731,0.0510940552,73444,143.333333333,5747.25112367,49237.3333333,343.5162790703
Test-7-4,4,2,t+_cover,122,288,0.0091431141,14641,36.3333333333,156.490438064,6708.66666667,184.6422018351
Test-7-4,5,2,t+_cover,118,271,0.0083107948,13689,21.6666666667,68.5611456235,4352.66666667,200.8923076922
Test-7-4,6,2,t+_cover,10,17,0.00009799,60,4,3.8042473793,53,13.25
Test-1-1,0,3,t+_cover,88,178,0.4147460461,372533,56.6666666667,165.304974715,7859,138.688235294
Test-1-1,1,3,t+_cover,16,18,0.0031599998,3150,1.6666666667,1.388336579,75.3333333333,45.1999999999
Test-1-1,4,3,t+_cover,14,23,0.0013949871,864,12.3333333333,8.3948866526,255.666666667,20.7297297298
Test-1-10,0,3,t+_cover,16,20,0.0009770393,769,7,6.7376610438,127.666666667,18.2380952381
Test-1-10,1,3,t+_cover,16,18,0.0028030872,3150,3.3333333333,2.1919453939,151,45.3
Test-1-10,2,3,t+_cover,74,163,0.2420430183,257361,30.6666666667,86.162358602,4433,144.5543478259
Test-1-10,3,3,t+_cover,10,17,0.000505209,320,5.6666666667,3.9465733369,91.6666666667,16.1764705882
Test-1-11,0,3,t+_cover,15,19,0.0008530617,652,6.6666666667,9.8171772957,116.333333333,17.4499999999
Test-1-11,1,3,t+_cover,18,21,0.0039789677,4624,7,5.4742106597,313.333333333,44.7619047619
Test-1-11,2,3,t+_cover,80,183,0.2858469486,328405,37.3333333333,128.423815966,5641.66666667,151.1160714288
Test-1-11,3,3,t+_cover,10,17,0.0004689693,320,5.6666666667,3.3978509903,93.3333333333,16.4705882353
Test-1-12,0,3,t+_cover,14,16,0.0008487701,535,3.6666666667,3.7417097886,67,18.2727272727
Test-1-12,1,3,t+_cover,18,21,0.0034120083,4096,6.3333333333,5.0562250614,292,46.1052631579
Test-1-12,3,3,t+_cover,69,142,0.2546029091,195745,24.6666666667,56.0270533562,3326.66666667,134.8648648648
Test-1-12,4,3,t+_cover,10,17,0.0005140305,320,6,3.9429744085,108.333333333,18.0555555555
Test-1-13,0,3,t+_cover,45,62,0.0312480927,33224,30.6666666667,35.2544519107,1962.33333333,63.9891304346
Test-1-13,1,3,t+_cover,73,150,0.3288450241,368064,116.333333333,256.090360006,16851,144.8510028657
Test-1-13,2,3,t+_cover,42,72,0.0543589592,67240,34.6666666667,35.6087613901,3281,94.6442307691
Test-1-13,4,3,t+_cover,10,17,0.000494957,320,6.3333333333,4.0965019862,98,15.4736842105
Test-1-14,0,3,t+_cover,37,48,0.008669138,8962,13.3333333333,21.6313094298,562.666666667,42.2000000001
Test-1-14,1,3,t+_cover,18,21,0.0039379597,4624,6.6666666667,4.6949189504,288.333333333,43.2499999999
Test-1-14,4,3,t+_cover,10,17,0.0006239414,320,6,4.2114567757,97.6666666667,16.2777777778
Test-1-2,0,3,t+_cover,13,15,0.0005760193,446,4.3333333333,4.1699476242,66.3333333333,15.3076923077
Test-1-2,1,3,t+_cover,21,28,0.0072939396,7600,14,10.5297393004,780.666666667,55.7619047619
Test-1-2,3,3,t+_cover,70,150,0.2587678432,205955,26.3333333333,61.6765722434,3894.66666667,147.8987341775
Test-1-2,4,3,t+_cover,10,17,0.0005180836,320,7.6666666667,5.0712146759,115.333333333,15.0434782608
Test-1-3,0,3,t+_cover,81,165,0.2973160744,307184,54.3333333333,133.461679936,7336.33333333,135.0245398773
Test-1-3,1,3,t+_cover,16,18,0.0091710091,3150,3.3333333333,2.3725103537,143.666666667,43.1000000001
Test-1-3,4,3,t+_cover,11,18,0.0006849766,381,7,4.6832359632,114,16.2857142857
Test-1-4,0,3,t+_cover,13,15,0.0005881786,446,6,6.8311100006,96.6666666667,16.1111111111
Test-1-4,1,3,t+_cover,21,28,0.0210189819,7600,12.3333333333,8.8741796812,705.333333333,57.1891891893
Test-1-4,2,3,t+_cover,75,168,0.2337479591,262405,31,87.6015040078,4496.33333333,145.0430107526
Test-1-4,3,3,t+_cover,10,17,0.0004768372,320,6.3333333333,4.7089686394,110.666666667,17.4736842106
Test-1-5,0,3,t+_cover,13,15,0.0005841255,446,3.6666666667,3.7269996007,59.6666666667,16.2727272727
Test-1-5,1,3,t+_cover,15,16,0.0005271435,460,2.3333333333,5.6871953011,36.3333333333,15.5714285714
Test-1-5,2,3,t+_cover,69,142,0.1620359421,195745,27.6666666667,56.7837293943,3732.66666667,134.9156626506
Test-1-5,3,3,t+_cover,10,17,0.0004961491,320,5.6666666667,3.9438293775,90,15.8823529412
Test-1-6,0,3,t+_cover,13,15,0.0005848408,446,4.6666666667,5.0470394294,73.3333333333,15.7142857143
Test-1-6,1,3,t+_cover,18,21,0.0154430866,4624,7,5.3265170256,345.333333333,49.3333333333
Test-1-6,2,3,t+_cover,82,185,0.3112339973,357647,39.6666666667,137.173457622,6017.66666667,151.7058823529
Test-1-6,3,3,t+_cover,10,17,0.0004849434,320,6,3.5847198963,106.666666667,17.7777777778
Test-1-7,0,3,t+_cover,15,19,0.0009429455,652,4.6666666667,4.0474690596,82.6666666667,17.7142857143
Test-1-7,1,3,t+_cover,17,20,0.0043468475,3840,6.3333333333,4.6911860307,361.333333333,57.0526315789
Test-1-7,3,3,t+_cover,80,184,0.4008657932,328405,34,115.342442036,5368,157.8823529412
Test-1-7,4,3,t+_cover,10,17,0.0005598068,320,5.3333333333,4.6373297374,91.6666666667,17.1875
Test-1-8,0,3,t+_cover,37,48,0.0088808537,8962,9,18.0664992333,396.666666667,44.0740740741
Test-1-8,1,3,t+_cover,18,21,0.0037839413,4624,5.6666666667,4.5829539299,263.666666667,46.5294117647
Test-1-8,4,3,t+_cover,10,17,0.0007710457,320,4.6666666667,4.3369882902,89,19.0714285714
Test-1-9,0,3,t+_cover,13,15,0.0006439686,446,4,3.9271509647,63,15.75
Test-1-9,1,3,t+_cover,16,18,0.0159780979,3150,2.3333333333,1.5528103511,110.333333333,47.2857142856
Test-1-9,2,3,t+_cover,75,168,0.2353410721,262405,27.6666666667,79.7148746649,4120.66666667,148.9397590361
Test-1-9,3,3,t+_cover,10,17,0.0004968643,320,5.3333333333,4.855566899,84,15.75
Test-103-1,1,3,t+_cover,3,2,0.000056982,0,0,0.5244036516,0,#DIV/0!
Test-103-1,2,3,t+_cover,36,51,0.0283889771,39304,33.6666666667,30.1446302732,2581.33333333,76.6732673266
Test-103-1,3,3,t+_cover,48,113,0.078635931,101614,23.3333333333,34.118287007,2745.33333333,117.6571428572
Test-103-1,5,3,t+_cover,75,150,0.4522259235,389017,109.333333333,231.087843021,15858.3333333,145.0457317075
Test-103-1,6,3,t+_cover,15,24,0.0012309551,985,12,7.9904397329,265,22.0833333333
Test-103-2,0,3,t+_cover,3,2,4.91142272949E-05,0,0,0.3656973839,0,#DIV/0!
Test-103-2,1,3,t+_cover,31,42,0.021146059,26100,21.3333333333,17.984844923,1507.66666667,70.6718750003
Test-103-2,2,3,t+_cover,49,85,0.0899250507,108288,108,121.855720917,11215.6666667,103.8487654324
Test-103-2,6,3,t+_cover,11,18,0.0006039143,381,6,4.1843597094,103,17.1666666667
Test-103-4,0,3,t+_cover,3,2,9.29832458496E-05,0,0,0.3679452737,0,#DIV/0!
Test-103-4,1,3,t+_cover,34,48,0.0265250206,34848,33.3333333333,27.2367053827,2378,71.3400000001
Test-103-4,2,3,t+_cover,60,107,0.1883058548,201898,431,546.409317653,44848.6666667,104.0572312452
Test-103-4,5,3,t+_cover,11,18,0.0005850792,381,6.3333333333,4.680842638,107.666666667,17.0000000001
Test-103-5,0,3,t+_cover,3,2,7.29560852051E-05,0,0,0.3308496475,0,#DIV/0!
Test-103-5,2,3,t+_cover,42,69,0.0602998734,67240,29.6666666667,31.1426729361,2788.33333333,93.9887640447
Test-103-5,5,3,t+_cover,11,18,0.0005941391,381,6.6666666667,4.5240653356,111.333333333,16.6999999999
Test-103-7,1,3,t+_cover,3,2,0.0001239777,0,0,0.3968276183,0,#DIV/0!
Test-103-7,2,3,t+_cover,34,48,0.0260198116,34848,31.6666666667,27.1171273391,2192.66666667,69.2421052632
Test-103-7,3,3,t+_cover,44,74,0.0641489029,77658,48.3333333333,61.7056059837,4649,96.1862068966
Test-103-7,6,3,t+_cover,11,18,0.0008289814,381,6.3333333333,4.2937336763,109,17.2105263158
Test-103-8,0,3,t+_cover,3,2,8.39233398438E-05,0,0,0.3572376569,0,#DIV/0!
Test-103-8,3,3,t+_cover,13,18,0.0041821003,1584,9,8.3944333394,220.666666667,24.5185185186
Test-103-8,6,3,t+_cover,11,18,0.000617981,381,6.6666666667,5.0099093119,119,17.85
Test-105-1,0,3,t+_cover,69,123,0.2279698849,243171,61.3333333333,106.772511641,8348,136.1086956522
Test-105-1,2,3,t+_cover,3,2,5.79357147217E-05,0,0,0.4483645757,0,#DIV/0!
Test-105-1,3,3,t+_cover,15,27,0.0055179596,1385,8.3333333333,6.423216025,195.666666667,23.48
Test-105-1,4,3,t+_cover,50,92,0.8426361084,89532,50,58.6200350126,4221,84.42
Test-105-1,5,3,t+_cover,13,20,0.0007791519,533,7,5.8354633649,128.333333333,18.3333333333
Test-107-1,0,3,t+_cover,52,96,0.0907421112,93893,40,49.3739409447,3717,92.925
Test-107-1,1,3,t+_cover,23,29,0.0084209442,10164,30,21.8851667245,1601,53.3666666667
Test-107-1,3,3,t+_cover,16,18,0.0046079159,3150,3,2.0340199471,142.666666667,47.5555555557
Test-107-1,6,3,t+_cover,15,24,0.0014510155,985,11.6666666667,8.8309439818,268,22.9714285714
Test-107-2,0,3,t+_cover,74,141,0.3079419136,343213,43,118.30453372,6617.33333333,153.8914728681
Test-107-2,1,3,t+_cover,16,18,0.003018856,3150,1.6666666667,1.7408363024,78,46.7999999999
Test-107-2,4,3,t+_cover,25,34,0.0065588951,7054,9.3333333333,8.936898152,522.666666667,56.0000000001
Test-107-2,5,3,t+_cover,11,18,0.0005760193,381,6,4.7051595847,113,18.8333333333
Test-107-3,0,3,t+_cover,74,140,0.3455750942,343213,43,114.32903409,7242.33333333,168.4263565891
Test-107-3,1,3,t+_cover,18,21,0.0039989948,4624,6.6666666667,4.6298956871,393,58.95
Test-107-3,2,3,t+_cover,9,8,0.0001840591,77,1,3.2292212645,8,8
Test-107-3,4,3,t+_cover,35,49,0.0103309155,12637,19,18.379234314,903.333333333,47.5438596491
Test-107-3,5,3,t+_cover,11,18,0.0005290508,381,6,4.1969730059,100.666666667,16.7777777778
Test-107-4,1,3,t+_cover,24,30,0.0092139244,11638,18.6666666667,14.2946710586,1024.66666667,54.8928571429
Test-107-4,3,3,t+_cover,11,18,0.0006270409,381,4.6666666667,3.4002393882,90.3333333333,19.3571428571
Test-11-1,1,3,t+_cover,3,2,0.0007579327,0,0,0.4230263233,0,#DIV/0!
Test-11-1,5,3,t+_cover,7,12,0.0009691715,125,3.3333333333,3.2656300863,40.6666666667,12.2
Test-11-1,6,3,t+_cover,3,2,0.000025034,0,0,0.4172083537,0,#DIV/0!
Test-11-1,7,3,t+_cover,36,52,0.0221090317,29136,22.3333333333,29.2812186877,1527.33333333,68.3880597014
Test-11-1,9,3,t+_cover,9,14,0.0004410744,259,3.3333333333,2.797365586,61,18.3
Test-11-2,1,3,t+_cover,3,2,0.0009310246,0,0,0.5253243446,0,#DIV/0!
Test-11-2,4,3,t+_cover,5,6,0.0012660027,27,1,0.7658846378,8,8
Test-11-2,5,3,t+_cover,3,2,0.000025034,0,0,0.5501065254,0,#DIV/0!
Test-11-2,8,3,t+_cover,9,14,0.0016469955,259,4.6666666667,3.8820743561,78,16.7142857143
Test-11-3,1,3,t+_cover,3,2,0.0003228188,0,0,0.5187706153,0,#DIV/0!
Test-11-3,5,3,t+_cover,5,6,0.0005428791,27,2,1.8792826335,13.3333333333,6.6666666667
Test-11-3,6,3,t+_cover,3,2,0.000025034,0,0,0.4536337058,0,#DIV/0!
Test-11-3,7,3,t+_cover,17,24,0.0009300709,743,7.6666666667,10.9515713851,140.666666667,18.347826087
Test-11-3,8,3,t+_cover,19,25,0.0048120022,5508,5,5.6019830704,245.666666667,49.1333333334
Test-11-3,9,3,t+_cover,9,14,0.000464201,259,4.6666666667,4.0333746274,79.6666666667,17.0714285714
Test-11-4,1,3,t+_cover,3,2,0.0001358986,0,0,0.5117503007,0,#DIV/0!
Test-11-4,2,3,t+_cover,22,32,0.0073590279,8820,12,12.5555919806,713,59.4166666667
Test-11-4,3,3,t+_cover,11,12,0.0003859997,194,2,4.9728879134,26,13
Test-11-4,5,3,t+_cover,5,6,0.0004708767,27,2,2.0656783581,14.6666666667,7.3333333334
Test-11-4,6,3,t+_cover,3,2,2.40802764893E-05,0,0,0.4857975642,0,#DIV/0!
Test-11-4,8,3,t+_cover,16,20,0.0031459332,3150,4,4.3817323844,179.333333333,44.8333333333
Test-11-4,9,3,t+_cover,9,14,0.0004649162,259,3.6666666667,3.658870697,65.3333333333,17.8181818182
Test-11-5,1,3,t+_cover,3,2,0.0006620884,0,0,0.5104980469,0,#DIV/0!
Test-11-5,4,3,t+_cover,7,12,0.0006358624,125,2.3333333333,1.9253216585,30,12.8571428572
Test-11-5,5,3,t+_cover,3,2,2.98023223877E-05,0,0,0.5149613221,0,#DIV/0!
Test-11-5,6,3,t+_cover,17,24,0.0009350777,743,7.6666666667,13.4273614089,141,18.3913043478
Test-11-5,8,3,t+_cover,9,14,0.0005319118,259,3.6666666667,3.5026120345,63.6666666667,17.3636363636
Test-14-10,0,3,t+_cover,7,6,0.000125885,30,1,2.4175740083,6,6
Test-14-10,1,3,t+_cover,28,35,0.0034189224,3748,7.6666666667,14.9563529491,259,33.7826086956
Test-14-10,2,3,t+_cover,45,77,0.0380721092,51442,17.6666666667,24.3915603161,1593,90.1698113206
Test-14-2,0,3,t+_cover,13,12,0.0004251003,275,1,5.0356980165,12,12
Test-14-2,1,3,t+_cover,30,38,0.0169279575,20439,4,4.2896306515,348.666666667,87.1666666668
Test-14-2,2,3,t+_cover,49,83,0.0537571907,69786,27.6666666667,34.1509976387,2651.33333333,95.831325301
Test-14-8,0,3,t+_cover,7,6,0.0001778603,30,1,3.4500433604,6,6
Test-14-8,1,3,t+_cover,28,35,0.003426075,3748,8.3333333333,15.4237196446,277.333333333,33.28
Test-14-8,2,3,t+_cover,45,77,0.0380940437,51442,15.3333333333,21.8885316054,1507.66666667,98.326086957
Test-15-1,0,3,t+_cover,53,94,0.0819101334,104435,32.6666666667,42.9636613528,3276.33333333,100.2959183671
Test-15-1,1,3,t+_cover,42,70,0.0532011986,67240,14,18.576929013,1475.66666667,105.404761905
Test-15-1,4,3,t+_cover,15,24,0.0013489723,985,10.6666666667,8.1326526801,235,22.0312499999
Test-17-1,0,3,t+_cover,62,110,0.1889078617,216000,61.3333333333,100.363180319,7627.33333333,124.3586956522
Test-17-1,1,3,t+_cover,18,21,0.0041110516,4624,7,5.2027243773,305.666666667,43.6666666667
Test-17-1,2,3,t+_cover,33,57,0.0101790428,12516,13.6666666667,14.4072333972,720,52.6829268291
Test-17-1,4,3,t+_cover,45,93,0.2307720184,83248,63.3333333333,73.2087330817,5617.66666667,88.7000000001
Test-17-1,5,3,t+_cover,13,20,0.0007789135,533,6.3333333333,5.020990928,117.333333333,18.5263157894
Test-17-2,0,3,t+_cover,57,102,0.0800468922,85374,55.6666666667,67.9802743595,4887.66666667,87.8023952096
Test-17-2,1,3,t+_cover,18,21,0.0040512085,4624,6.3333333333,3.7317193349,292.666666667,46.2105263159
Test-17-2,3,3,t+_cover,47,100,0.1781549454,95220,41.6666666667,51.6719009081,4247,101.9279999999
Test-17-2,4,3,t+_cover,39,66,0.0171029568,21712,25.3333333333,26.0950640043,1440,56.8421052632
Test-17-2,5,3,t+_cover,11,18,0.0005509853,381,6,4.2022840182,104,17.3333333333
Test-19-1,0,3,t+_cover,16,19,0.0010039806,803,8,7.134957393,142.333333333,17.7916666666
Test-19-1,3,3,t+_cover,16,31,0.0036420822,1786,13.6666666667,12.5416673024,372.666666667,27.2682926829
Test-19-1,4,3,t+_cover,46,73,0.4149429798,89100,40,45.815699021,4093.33333333,102.3333333333
Test-19-1,5,3,t+_cover,29,46,0.0157170296,21168,44.6666666667,36.8579223951,3334,74.6417910447
Test-19-1,6,3,t+_cover,14,23,0.0055239201,864,13.3333333333,9.5929505825,275.666666667,20.6750000001
Test-21-1,0,3,t+_cover,25,42,0.0057799816,5349,12.3333333333,14.5136139393,482.333333333,39.1081081082
Test-21-1,2,3,t+_cover,5,6,0.000880003,25,2,1.2737633387,14.6666666667,7.3333333334
Test-21-1,3,3,t+_cover,40,58,0.017729044,22653,16,19.7164990107,983.333333333,61.4583333333
Test-21-1,4,3,t+_cover,15,24,0.0080919266,985,12.6666666667,9.6552087466,286,22.5789473684
Test-23-1,0,3,t+_cover,22,37,0.004404068,4288,8,9.8593762716,328.333333333,41.0416666666
Test-23-1,2,3,t+_cover,4,5,0.0002799034,8,2,1.3268306255,11.6666666667,5.8333333334
Test-23-1,4,3,t+_cover,14,23,0.00111413,864,12,8.1746169726,262.666666667,21.8888888889
Test-24-1,0,3,t+_cover,56,101,0.1187691689,125647,37,50.5640763442,3891,105.1621621622
Test-24-1,1,3,t+_cover,34,51,0.0316960812,34848,14.3333333333,13.4136033853,1185.33333333,82.6976744186
Test-24-1,3,3,t+_cover,10,10,0.0009169579,148,3,3.9564932982,34.6666666667,11.5555555556
Test-24-1,5,3,t+_cover,57,106,0.0888161659,87437,32,43.6696889401,2941.33333333,91.9166666666
Test-24-1,6,3,t+_cover,15,24,0.0011920929,985,10.6666666667,6.9275112947,231,21.6562499999
Test-24-2,0,3,t+_cover,16,20,0.0014698505,769,5,4.6332565943,93.6666666667,18.7333333333
Test-24-2,1,3,t+_cover,42,70,0.0661230087,67240,29.3333333333,31.9672169685,2936.33333333,100.1022727273
Test-24-2,3,3,t+_cover,51,105,0.2088768482,122500,38.6666666667,53.4212846756,4968.33333333,128.4913793101
Test-24-2,4,3,t+_cover,11,18,0.0005791187,381,7,4.8222316106,121.333333333,17.3333333333
Test-24-3,1,3,t+_cover,56,106,0.1989541054,140767,45.3333333333,65.5163790385,4813,106.1691176471
Test-24-3,2,3,t+_cover,39,61,0.039345026,53428,20.6666666667,19.3677860101,1911.33333333,92.4838709674
